node1,node2,dist
Leninsk-Kuznetsky,Promyshlennaya,0.006052695220465945
Gornyak,Rubtsovsk,0.0060531980759928146
Kamensk-Shakhtinskiy,Millerovo,0.0061115769540508605
Petrovskaya,Primorsko-Akhtarsk,0.006121359242307201
Nefteyugansk,Poykovskiy,0.006153295142701218
Sayanogorsk,Shushenskoye,0.006186330415162122
Gudermes,Khasavyurt,0.006237325516338711
Isakogorka,Severodvinsk,0.006244058213127847
Neftekamsk,Sarapul,0.006245380939067177
Leninsk,Znamensk,0.0062907988549852035
Kovylkino,Nizhniy Lomov,0.006297194434457218
Belaya Kalitva,Semikarakorsk,0.006297851744101589
Dyat’kovo,Zhukovka,0.00633306163430348
Cherkessk,Uchkeken,0.0063504859477245615
Mtsensk,Orël,0.0063573426823346005
Chernyakhovsk,Mikhalkovo,0.006360170791880788
Bakal,Ust’-Katav,0.006362402134848782
Apatity,Monchegorsk,0.0063639127718674035
Atkarsk,Petrovsk,0.006368292778868368
Kalininsk,Zhirnovsk,0.0063696394888879465
Buturlinovka,Kalach,0.0064050418259186965
Bogdanovich,Kamyshlov,0.006421974493040117
Kashin,Kimry,0.006433557433333874
Gribanovskiy,Uvarovo,0.006449419244350244
Nytva,Vereshchagino,0.006450197910031734
Kozhukhovo,Udomlya,0.006458166538236975
Plavsk,Tula,0.00649483545711111
Birsk,Dyurtyuli,0.006556383631002744
Orenburg,Sol’-Iletsk,0.006571126819622282
Gus’-Khrustal’nyy,Vladimir,0.006590240499708815
Kirishi,Volkhov,0.006614349182772281
Satka,Zlatoust,0.006614885021861089
Rybinsk,Tutayev,0.006615883048802927
Bryansk,Karachev,0.006616911801623553
Alapayevsk,Rezh,0.006619296153527009
Kamensk-Ural’skiy,Kataysk,0.006621589921724553
Bobrov,Buturlinovka,0.006630726013177704
Mendeleyevsk,Mozhga,0.00668845210120299
Lebedyan’,Lipetsk,0.006705059574537893
Nerekhta,Yaroslavl,0.006711547407663253
Izluchinsk,Strezhevoy,0.006726755926148374
Staraya Russa,Velikiy Novgorod,0.0067427706412132105
Apatity,Polyarnyye Zori,0.00676321630514525
Kabanovo,Rybinsk,0.006771622632888568
Neftegorsk,Otradnyy,0.006773678031918543
Menzelinsk,Naberezhnyye Chelny,0.006835770201465854
Atkarsk,Kalininsk,0.0068552973858394105
Plast,Yemanzhelinsk,0.006855355672608021
Novomichurinsk,Ryazanskiy,0.006877098026215555
Kotovo,Zhirnovsk,0.0068902338769613975
Nefteyugansk,Surgut,0.006933456989358611
Kashin,Uglich,0.006955449357594887
Kursk,Solntsevo,0.006955763463753296
Neftekamsk,Yanaul,0.0069599334870159785
Yefremov,Yelets,0.00697832214249986
Gribanovskiy,Zherdevka,0.006988501759527842
Armavir,Otradnaya,0.007054133155239119
Sharypovo,Uzhur,0.007059633267097294
Nevel’,Velikiye Luki,0.007068961550910683
Aramil,Asbest,0.007073627153559301
Engel’s,Marks,0.007094277228581712
Bogoroditsk,Yefremov,0.0071040933078997965
Kotlas,Velikiy Ustyug,0.007121836621109653
Belebey,Tuymazy,0.007138386943511969
Cheremkhovo,Usol’ye-Sibirskoye,0.007139197779699306
Cherepovets,Veshnyaki,0.007145621035826282
Danilov,Tutayev,0.0071652681324775765
Arzamas,Sarov,0.007178586811080992
Boguchar,Kalach,0.007190669014168236
Gorodishche,Penza,0.007199593141834248
Kamyshin,Kotovo,0.007209944509178136
Kozhukhovo,Pestovo,0.007216046329457776
Shelekhov,Slyudyanka,0.00721998973736689
Kanash,Novocheboksarsk,0.0072229476533311205
Gryazi,Michurinsk,0.007242429075835253
Solntsevo,Stroitel’,0.007258518930805625
Kinel’,Neftegorsk,0.007276032162379064
Chusovoy,Gubakha,0.007286432537099989
Smolensk,Yartsevo,0.007286467447700713
Lyskovo,Sergach,0.007360065899444476
Khadyzhensk,Sochi,0.0073752067382271925
Pochep,Zhukovka,0.007389661272470572
Blagodarnyy,Divnoye,0.007395833424375486
Morozovsk,Tsimlyansk,0.007401784375547701
Langepas,Pokachi,0.0074145887355820655
Irbit,Turinsk,0.007439279683494712
Izhevsk,Sarapul,0.00744815472873883
Novocheboksarsk,Yoshkar-Ola,0.007462600563148084
Khabarovsk,Khabarovsk Vtoroy,0.007592102533722399
Agryz,Mozhga,0.007595887561542391
Buinsk,Ulyanovsk,0.007600137968724981
Aleksandrovsk,Berezniki,0.00765071281285083
Novoanninskiy,Uryupinsk,0.007749013487407808
Torzhok,Vyshniy Volochëk,0.007771701476173026
Dankov,Skopin,0.007836602686483216
Krasnogvardeyskoye,Ostrogozhsk,0.007855396442366883
Medvedevo,Podol’sk,0.007912954053238927
Alatyr’,Shumerlya,0.007922005469773612
Mikhaylovka,Novoanninskiy,0.007974829923810533
Kuskovo,Tayga,0.007999376773047706
Kalach-na-Donu,Surovikino,0.008036276677843323
Barysh,Kuznetsk,0.008040200387844441
Glazov,Omutninsk,0.00805542514518634
Chistopol’,Kotlovka,0.00807403308144725
Murom,Vyazniki,0.008094294781231347
Blagodarnyy,Zelenokumsk,0.008096892099315951
Lyantor,Nefteyugansk,0.008110879051048521
Mednogorsk,Novotroitsk,0.008137377166645423
Staryy Oskol,Valuyki,0.008211903340861169
Yaransk,Yoshkar-Ola,0.008219998338244642
Kotel’nikovo,Tyoply Stan,0.008233217981858986
Pochep,Starodub,0.00824420352094185
Barysh,Inza,0.008246248477897834
Kstovo,Lyskovo,0.008266486008487927
Liski,Rossosh’,0.008276399155990762
Nytva,Osa,0.008280748611491678
Arsk,Kazan,0.008287744550474551
Magnitogorsk,Sibay,0.008298975687289687
Langepas,Megion,0.00830190251643935
Kholmsk,Yuzhno-Sakhalinsk,0.008321384289100106
Kovrov,Vyazniki,0.008323323179553947
Kulebaki,Pavlovo,0.008348076902554003
Chebarkul’,Plast,0.008369143867585936
Desnogorsk,Zhukovka,0.00837376273037853
Rasskazovo,Uvarovo,0.00837891205881682
Belebey,Rayevskiy,0.00842195292570155
Chudovo,Velikiy Novgorod,0.00843206140395644
Bavly,Leninogorsk,0.008446940512523827
Arzgir,Elista,0.008504473526282906
Igra,Izhevsk,0.00851973231757177
Novozybkov,Unecha,0.008524094325549998
Babushkin,Gusinoozyorsk,0.008583259315340163
Pestovo,Zyablikovo,0.008617660682642171
Gubkin,Solntsevo,0.00862075245766371
Otradnyy,Pokhvistnevo,0.008623701433160474
Borodino,Kansk,0.008623728513351789
Beloretsk,Magnitogorsk,0.008638869248061575
Kasimov,Sasovo,0.008658230633899712
Izmaylovo,Plavsk,0.00867278492672408
Bogotol,Sharypovo,0.008698123307157208
Balakovo,Yershov,0.008708729403955617
Sasovo,Tyoply Stan,0.008732924689843451
Morshansk,Rasskazovo,0.008782183487273299
Krasnoarmeyskaya,Zimovniki,0.008786483781417815
Danilov,Gryazovets,0.008792778546535528
Kirsanov,Uvarovo,0.008805021221794732
Aykhal,Udachny,0.008860185031950185
Chudovo,Tosno,0.008911125615473657
Bogotol,Nazarovo,0.008940905685654577
Pugachev,Yershov,0.008988138756076666
Bikin,Vyazemskiy,0.009014616225843729
Birsk,Ufa,0.009042279150776536
Balashov,Yelan’,0.00905055831662955
Nizhnekamsk,Sosnovka,0.00905438291605838
Satka,Uchaly,0.0090557278061181
Kurtamysh,Tsaritsyno,0.009112671171669449
Khabarovsk Vtoroy,Vyazemskiy,0.009164489797757368
Kaliningrad,Mikhalkovo,0.009184758456823485
Novocheboksarsk,Volzhsk,0.009198623054922852
Sergach,Shumerlya,0.009258471429234126
Biysk,Mayma,0.009317464024387108
Torzhok,Tver,0.009322427352033449
Beloretsk,Katav-Ivanovsk,0.009340250119334672
Gorodishche,Inza,0.009453645837032615
Novouzensk,Yershov,0.009519619795461023
Livny,Shchigry,0.009534482586936658
Mozdok,Neftekumsk,0.00953887614616797
Karachev,Zheleznogorsk,0.00954522362992252
Lyudinovo,Sukhinichi,0.009552608073267929
Tyumen,Yalutorovsk,0.009580774891545948
Gusinoozyorsk,Kyakhta,0.009731766678635843
Buguruslan,Buzuluk,0.009783444839700131
Gorodets,Semënov,0.009807344381876896
Penza,Ruzayevka,0.009848008957700568
Kungur,Perm,0.009877819895650885
Kamen’-na-Obi,Suzun,0.009913988717782344
Kamyshlov,Talitsa,0.009929634463885804
Arzamas,Kstovo,0.009933385408675359
Arsk,Kukmor,0.009959903202972423
Artëm,Nakhodka,0.009968845934098587
Kalininsk,Yelan’,0.010037880566782313
Kondrovo,Sukhinichi,0.010060351258836309
Chistopol’,Kukmor,0.010070748880117964
Krasnoarmeysk,Zhirnovsk,0.01007225886242615
Bezhetsk,Kashin,0.010072887468244177
Priozërsk,Sortavala,0.010191840758820278
Buzuluk,Sorochinsk,0.010197765754000577
Rybatskoye,Yeysk,0.010202104475141605
Buinsk,Kanash,0.010225105561033192
Michurinsk,Tambov,0.010240275611894565
Bezenchuk,Syzran’,0.010241282821059195
Balashov,Rtishchevo,0.0102927279009749
Boguchar,Millerovo,0.01030107821053024
Kaltan,Tashtagol,0.010315080497473936
Karasuk,Slavgorod,0.010336603838835102
Krasnovishersk,Solikamsk,0.010337795953071
Donetsk,Rybatskoye,0.010339745112830924
Irbit,Talitsa,0.010423139390212922
Kataysk,Shadrinsk,0.010423444563631154
Penza,Petrovsk,0.01044745946142344
Morozovsk,Yablonovskiy,0.010483157528378364
Ostashkov,Valday,0.010530453940259957
Balashov,Povorino,0.010535024886889736
Karasuk,Kupino,0.010546585742846006
Kanash,Shumerlya,0.010615766102805428
Priozërsk,Sosnovaya Polyana,0.01069271667787138
Shadrinsk,Shumikha,0.010707092859030357
Frolovo,Kalach-na-Donu,0.010833950532415223
Cherepanovo,Novoaltaysk,0.0108729496704706
Novoaltaysk,Zarinsk,0.010905138864802377
Buguruslan,Leninogorsk,0.010915099624971863
Tikhvin,Volkhov,0.01098255412733198
Konstantinovsk,Proletarsk,0.011037639630006318
Chernushka,Osa,0.011045138262344972
Ezhva,Yemva,0.011070426694825148
Muravlenko,Noyabrsk,0.011123004581942628
Desnogorsk,Safonovo,0.011147949606785432
Tavda,Tyumen,0.011271615919856034
Kalach-na-Donu,Volgograd,0.011278873088286873
Kuvandyk,Saraktash,0.011288736367185227
Bogorodskoye,Kirovo-Chepetsk,0.011293064648372406
Rzhev,Torzhok,0.011295372382427156
Akhtubinsk,Beloozërskiy,0.011352170835931194
Rayevskiy,Sterlitamak,0.011380136308353715
Dobryanka,Gubakha,0.011471385251436064
Chernushka,Yanaul,0.011473857731584741
Medvedevo,Smolensk,0.011537546090781224
Kogalym,Pokachi,0.01157047519183513
Lyantor,Nizhnesortymskiy,0.011596369068378815
Gubkinskiy,Tarko-Sale,0.011650574563965795
Nelidovo,Ostashkov,0.011729320901861445
Kudymkar,Vereshchagino,0.011814351107744477
Galich,Kineshma,0.01181528595640251
Cherepanovo,Suzun,0.0119142367387241
Kurtamysh,Shumikha,0.0120277859248945
Balakovo,Marks,0.012076897801041559
Kalachinsk,Omsk,0.012161744030979759
Kumertau,Saraktash,0.012165854388728177
Sosnovoborsk,Zelenogorsk,0.012197356573406462
Baymak,Gay,0.012205031908765974
Belogorsk,Blagoveshchensk,0.012337001221884436
Ivdel’,Krasnotur’insk,0.012372385801079326
Pechora,Usinsk,0.012426128122499666
Dudinka,Norilsk,0.012446891239613449
Shchëkino,Zheleznogorsk,0.012508897951635244
Murmansk,Olenegorsk,0.012579304379426188
Krasnoufimsk,Kungur,0.01273576234099462
Gusinoozyorsk,Ulan-Ude,0.01290451308127837
Iskitim,Toguchin,0.013048827117661648
Kumertau,Orenburg,0.013049553296654332
Biysk,Zarinsk,0.013465986683206269
Astrakhan,Kharabali,0.013669765944349849
Aksay,Sorochinsk,0.013809624724280385
Boksitogorsk,Borovichi,0.013832168971691695
Lesozavodsk,Luchegorsk,0.013848433502543464
Kovdor,Polyarnyye Zori,0.013863297149043212
Cheremkhovo,Zima,0.014016432262326451
Nizhnyaya Tura,Serov,0.01402591552034065
Kalachinsk,Tatarsk,0.014030476534052854
Chernaya Rechka,Kolpashevo,0.01406781195268433
Aleysk,Barnaul,0.014216297938797159
Chernaya Rechka,Seversk,0.014245843063128125
Lodeynoye Pole,Tikhvin,0.014255292297106963
Manturovo,Semënov,0.014342086877629088
Belogorsk,Shimanovsk,0.014509306334071947
Tavda,Turinsk,0.014544863302190628
Novouzensk,Pallasovka,0.014584684698426944
Chunskiy,Vikhorevka,0.014651352297875456
Langepas,Surgut,0.014978331657996275
Kartaly,Plast,0.015067983574012681
Kogalym,Noyabrsk,0.015131465756892353
Akhtubinsk,Kharabali,0.015186921223531632
Chunskiy,Nizhneudinsk,0.015295469448416997
Barabinsk,Kupino,0.015480493160610169
Belogorsk,Raychikhinsk,0.015549153101795388
Murmansk,Zapolyarnyy,0.01562349308756846
Lodeynoye Pole,Petrozavodsk,0.01567536949217278
Beryozovsky,Mariinsk,0.015763008983323657
Nizhneudinsk,Tayshet,0.016022916439659824
Onega,Severodvinsk,0.01605836170685851
Ust’-Kut,Zheleznogorsk-Ilimskiy,0.01611138815956651
Mariinsk,Sharypovo,0.016138384718311992
Nizhneudinsk,Tulun,0.01616540974539063
Pokachi,Raduzhny,0.016230542547290533
Tulun,Zima,0.01664313478471591
Kupino,Tatarsk,0.016651619041327954
Borzya,Nerchinsk,0.01685040439361338
Bogorodskoye,Omutninsk,0.016887798351094448
Borzya,Krasnokamensk,0.017100932161998487
Gubkinskiy,Muravlenko,0.017780012938106004
Neryungri,Tynda,0.017859813596573126
Babushkin,Irkutsk,0.01805685847291545
Nevel’,Podol’sk,0.018313828509272274
Lesozavodsk,Yaroslavskiy,0.018405405255429608
Novyy Urengoy,Tarko-Sale,0.01857171077725416
Achinsk,Divnogorsk,0.018696972486032803
Ilanskiy,Tayshet,0.019180491682289358
Aleysk,Rubtsovsk,0.019915166753007123
Shimanovsk,Zeya,0.01994597305926359
Uray,Yugorsk,0.020032723365370615
Labytnangi,Vorkuta,0.020124056955282483
Nyagan,Yugorsk,0.020762823899448283
Kurtamysh,Nikolayevsk,0.02083285169672809
Ust’-Ilimsk,Zheleznogorsk-Ilimskiy,0.021050645377093856
Akademgorodok,Krasnokamensk,0.02113583082565882
Kondopoga,Segezha,0.021464226467857988
Kavalerovo,Luchegorsk,0.021750788604963267
Poronaysk,Yuzhno-Sakhalinsk,0.02185773628327504
Kalachinsk,Tara,0.02251130591540041
Chernogorsk,Uzhur,0.02294561588705454
Beloyarskiy,Nyagan,0.023678268882691905
Klimovsk,Syktyvkar,0.02402529678092323
Khanty-Mansiysk,Poykovskiy,0.024396970466596692
Birobidzhan,Vyazemskiy,0.024432660321333868
Bratsk,Zheleznogorsk-Ilimskiy,0.024584262351158855
Aldan,Neryungri,0.02478769804904872
Ukhta,Yemva,0.025741413497017515
Ivdel’,Yugorsk,0.026058543074007068
Lensk,Mirny,0.02609564619940477
Sosnogorsk,Yegor’yevsk,0.02630996399745973
Lesosibirsk,Sosnovoborsk,0.02676038875831603
Pechora,Yegor’yevsk,0.02680222518343601
Kulunda,Rubtsovsk,0.02684418590499977
Amursk,Khabarovsk,0.02702709545747513
Lyublino,Sovetskaya Gavan’,0.027749106748797464
Ishim,Zavodoukovsk,0.028916182753212945
Nyandoma,Sokol,0.02894318480359102
Muravlenko,Nadym,0.02902013353387298
Onega,Segezha,0.029129124239132963
Ezhva,Koryazhma,0.030249672336014343
Tynda,Zeya,0.03032272128916115
Kostomuksha,Segezha,0.03056983645685148
Klimovsk,Kudymkar,0.030756379328461286
Chunskiy,Kodinsk,0.03192943710386635
Kyzyl,Shushenskoye,0.032046282587708176
Nar'yan-Mar,Yegor’yevsk,0.032430658988362414
Chita,Nerchinsk,0.03315917021513912
Khanty-Mansiysk,Nyagan,0.03368433439799542
Komsomolsk-on-Amur,Severo-Zadonsk,0.03654923991221351
Bodaybo,Lensk,0.038020710475617885
Okha,Severo-Zadonsk,0.038847972556714135
Kandalaksha,Kostomuksha,0.039059409979488126
Ishim,Omsk,0.0404315978832371
Amursk,Sovetskaya Gavan’,0.04048057227741818
Beloyarskiy,Salekhard,0.04089160342634618
Birobidzhan,Raychikhinsk,0.04136683922564447
Aykhal,Mirny,0.05096844705267882
Aldan,Yakutsk,0.05955237095019561
Chita,Ulan-Ude,0.06361564901067976
Bodaybo,Chita,0.06610304280914624
Gusev,Nevel’,0.0789008949729713
Dudinka,Novyy Urengoy,0.07906736444621668
Akademgorodok,Tynda,0.08132910337607759
Magadan,Okha,0.10177042104216223
Magadan,Yelizovo,0.1030950454628792
