name,Angarsk,Armavir,Astrakhan,Balakovo,Balashikha,Barnaul,Belgorod,Biysk,Blagoveshchensk,Bratsk,Bryansk,Cheboksary,Chelyabinsk,Cherepovets,Chita,Dzerzhinsk,Irkutsk,Ivanovo,Izhevsk,Kaliningrad,Kaluga,Kazan,Kemerovo,Khabarovsk,Khimki,Kirov,Komsomolsk-on-Amur,Kostroma,Krasnodar,Krasnoyarsk,Kurgan,Kursk,Lipetsk,Lyubertsy,Magnitogorsk,Makhachkala,Moscow,Murmansk,Mytishchi,Nizhnekamsk,Nizhnevartovsk,Novokuznetsk,Novorossiysk,Novosibirsk,Omsk,Orenburg,Orsk,Penza,Perm,Petrozavodsk,Saint Petersburg,Samara,Saransk,Saratov,Shakhty,Smolensk,Sochi,Sterlitamak,Surgut,Syktyvkar,Taganrog,Tambov,Tomsk,Tula,Tver,Tyumen,Ufa,Ulan-Ude,Ulyanovsk,Vladikavkaz,Vladimir,Vladivostok,Volgograd,Vologda,Voronezh,Yakutsk,Yaroslavl,Yekaterinburg,Yoshkar-Ola,Yuzhno-Sakhalinsk
Kurgan,0.3962644892229589,0.27601739155763866,0.20353628559794645,0.18186019647519144,0.2687238810639469,0.18993994598601374,0.2983971715660765,0.20833606127279866,0.6244607285046828,0.3510967042572297,0.3108392960670352,0.17768695355804656,0.03931248669828217,0.26459455704168683,0.4950167059934419,0.21441214813338588,0.40203733741668,0.23739331204679875,0.11973112030086365,0.4390499336075895,0.2882958454050064,0.1599013673488482,0.204941601011432,0.7394129196199559,0.27342730531296616,0.15544243857789344,0.7331277540429885,0.23708686907103424,0.2971357899777124,0.26810194991805125,1.0,0.2980901367466857,0.2613275656890916,0.2693804732573874,0.06808496066074295,0.2234526850415019,0.2719154497680213,0.330848139928615,0.2704238802730546,0.13355729572355646,0.12712881103274865,0.21880866692064185,0.31040143708560297,0.17425996850874706,0.07991018382122322,0.1119501092230699,0.08398517553228055,0.2058372752369708,0.09361730840233486,0.2968961775001414,0.33306882998064474,0.15548839365015482,0.2015076313555883,0.20122224987329806,0.27378391914741623,0.328451700000568,0.2956864091992191,0.09674668683927476,0.10686563317150992,0.1575020087504902,0.2886806741248152,0.24261749430635185,0.19209093833164675,0.2759569114672604,0.2859774356959296,0.02097435040303454,0.09374019727983243,0.4383409402594045,0.16938397587291676,0.2497941206352648,0.24417594604102635,-1.0,0.2272303726282749,0.24628367468801304,0.2685296443298125,0.5519250270977064,0.2469904267573983,0.04937670831941353,0.17114260001183318,-1.0
Kursk,0.6959170253452016,0.09092761201132826,0.1492738845900702,0.12503963172820046,0.048364776375221,0.4930412958725797,0.012866621695476857,0.5134552646906894,0.9373691640138564,0.6390769924614305,0.025371758430604456,0.12165881285809695,0.25972007763306026,0.08543582617385971,0.7908738412185203,0.08861782017707946,0.7023238851181478,0.07562943211328639,0.178483984658028,0.16480397214058373,0.030541504372516674,0.13829239656914158,0.5011720623568692,1.0262663769044718,0.04773860014803038,0.1515262756947478,1.0122468118412982,0.08217465638973846,0.07647855891993595,0.5599872119329234,0.2980901367466857,1.0,0.03784088638667831,0.04927641527703202,0.243083936604618,0.1500499137803457,0.049227891674755615,0.2508408754173553,0.0514565562963674,0.16977278862704526,0.3846465215204356,0.5231897283458207,0.06693186407312318,0.4728726224929452,0.3794512001070322,0.20372783211235385,0.24082277743249786,0.09575052160978413,0.21894871358816514,0.1317044466323498,0.1190097632938162,0.14945854181083118,0.09938133220373126,0.10646939626972264,0.059691879120149324,0.056035926572253335,0.0832505223149022,0.210882686877709,0.35671891724503485,0.1935673805811104,0.05342551966797235,0.05749062401730031,0.4825668463990047,0.03168727852537862,0.06109116446551364,0.2951996593302653,0.2111214960156803,-1.0,0.13265452327555566,0.12347827411483768,0.06785994340862725,-1.0,0.09664160390926016,0.10030208195755544,0.03253386592955163,-1.0,0.08074173034421551,0.2486759429234089,0.13473541268773004,-1.0
Lipetsk,0.658641802197473,0.08193082423513606,0.11839922455589505,0.08811952312237993,0.039592841903772616,0.4555838393182136,0.03953650273043211,0.475753967338344,0.9008875628833908,0.6030225486986256,0.05537683937699695,0.08635768302188664,0.2228791677347464,0.07678280522010435,0.7538893525532151,0.056307351759295125,0.6649795021786743,0.0516701358048444,0.14278353361338453,0.1965505301876705,0.04037251993915447,0.10220289181636508,0.4644414435945346,0.9900802292412629,0.042904880032736036,0.11861865950472872,0.9768223661849976,0.060291691280993036,0.07985704579204014,0.5236284814750216,0.2613275656890916,0.03784088638667831,1.0,0.03995681689538216,0.20377279080205715,0.12346000198313345,0.04216690774849264,0.24387145665564536,0.0432862665880527,0.1310981269251934,0.35052843751158885,0.4859035585450164,0.07600242371187553,0.4359856722419016,0.3425057337614447,0.16517656194044872,0.20199173746823712,0.05754776187873925,0.18059719860788095,0.12994874729628755,0.13064208910284714,0.11092899010608603,0.06117053572080412,0.06966969217183269,0.04915793376054337,0.08258557568478166,0.0815699014277182,0.17179460171783548,0.3228813394154927,0.16075323303372596,0.053497794879940094,0.01966245312529004,0.44626241419064494,0.027479724994561017,0.0633095197293256,0.2591730605293339,0.1719655771566431,-1.0,0.0940905734378305,0.10280648870686376,0.04233712696860061,-1.0,0.06656822974918182,0.08247785854939202,0.011095655473147576,-1.0,0.060888277873688515,0.21258407837583848,0.09757005748381282,-1.0
Lyubertsy,0.657499441136585,0.12557920269435785,0.1562765161023059,0.11199346300220378,0.001480952420995753,0.4611865535730909,0.06038387703046321,0.4817261517815544,0.8908145619314581,0.5998112561139465,0.04610986179598567,0.09141986965220814,0.23228309652088824,0.04189165796576545,0.7491309291020929,0.054633030726244314,0.6638792781130912,0.033585896231904264,0.14802629487822053,0.17385988218567153,0.021417094688698724,0.1099944481524973,0.4670784214665229,0.977201943072427,0.005237984055671053,0.1155514706337751,0.9620656309846424,0.03824152405294666,0.1200834581636213,0.5234659179669311,0.2693804732573874,0.04927641527703202,0.03995681689538216,1.0,0.2122407818466492,0.1557478726542501,0.0029159547774752705,0.1982300635146836,0.0032165333389878718,0.13672435089487178,0.3482003948184051,0.4899070664058244,0.10472898033986797,0.43996079807992494,0.349307152631081,0.17953130776569184,0.21469505883673,0.07686078986371703,0.17836901290598567,0.08697688930600593,0.08998813935831812,0.12564501403787168,0.07459771690366224,0.09447623715536133,0.08478252615948971,0.058961421907651065,0.11435453324637065,0.18155786371947896,0.32030358923196434,0.14324113634238772,0.08602032383693399,0.04892346476771688,0.4479781449701312,0.017415334146168287,0.024101822111618716,0.26405151832784685,0.17901950168173245,-1.0,0.10567480890333153,0.13733788008564798,0.0251801170352504,-1.0,0.09988745873330956,0.04868789265021182,0.046288969693751264,-1.0,0.030809006490640806,0.2184868420230588,0.09805903773437577,-1.0
Magnitogorsk,0.4657455900384728,0.2285570680910435,0.1476980479045618,0.11957213588344225,0.21160733795291733,0.2569343079438817,0.2443731065900864,0.27530612856709674,0.7185938345300676,0.4192518001898074,0.25551461697830896,0.12072458564561828,0.031591297036884805,0.20947181222385056,0.5652151095138621,0.15725829850626236,0.4716166305679664,0.1809432623500192,0.06925072820610327,0.3875186777735277,0.2315732796742049,0.10242365614668393,0.2725639769122431,0.8110593010103159,0.2164041806166084,0.10744777910862764,0.8038426318007008,0.1814672982297336,0.25164854386758906,0.3359719177586036,0.06808496066074295,0.243083936604618,0.20377279080205715,0.2122407818466492,1.0,0.15811844469096234,0.21898725536433492,0.31664192615305625,0.21776287679197529,0.07778562313614278,0.1835915881472052,0.2894380305739305,0.24660475675649846,0.2422150410490323,0.14678431935081546,0.04461320831063937,0.024064225181651067,0.14528626667263198,0.06276049961609065,0.25947841525240845,0.29099292418726114,0.09249355637480684,0.14273019491562586,0.13787491622996734,0.21031464843731346,0.2759648333567591,0.23090543511564385,0.03177155938585502,0.1606027964551706,0.13317324176873285,0.2255082836405363,0.1830109673412512,0.25794787248194057,0.2202555259370934,0.2358102589128758,0.07729325066272967,0.034680746330975044,0.5082883666452109,0.10966818598355148,0.1841084988203758,0.19119217557571544,-1.0,0.16247737496661274,0.20163333607014386,0.20867385729406387,-1.0,0.19778958798062551,0.04256829599394079,0.11872399501888402,-1.0
Makhachkala,0.6294657572214415,0.08106619946597236,0.028916330151444233,0.08009047910004281,0.15627910892440758,0.4113836544144164,0.14257076994417345,0.4297032913313363,0.8970327039532504,0.5815454098301249,0.1727675293363446,0.12159550239101928,0.1870910108032977,0.18217569039833395,0.7345262224850738,0.12988348904626418,0.6355381292637349,0.14759832184474225,0.14236255894722366,0.3120893234525769,0.16143325259667626,0.11915567579775015,0.4287656594669223,0.9948026196924362,0.16051223284836794,0.14965657522056358,0.98838030026895,0.15480648087775606,0.10742635951780376,0.4945830311638176,0.2234526850415019,0.1500499137803457,0.12346000198313345,0.1557478726542501,0.15811844469096234,1.0,0.1848288411193573,0.3973939506123684,0.1855514838247576,0.149570974456498,0.33483421934159835,0.4453867846037058,0.12427868613695545,0.3973999914963852,0.3005654242799836,0.12904316207140795,0.15825477523770262,0.11153404839736512,0.20311401370033488,0.27929001418684524,0.2853978176330661,0.1119128272896081,0.12368298371456606,0.08834379603669093,0.10108741338544527,0.22586973999331544,0.09921587081948907,0.15237728345554594,0.3097647966242809,0.23742957888356656,0.11439842989751718,0.12532026547689615,0.4140117631710147,0.16968116115043005,0.20941949686784245,0.2307623940988776,0.16344796480794618,-1.0,0.12264761441373835,0.036035089534796935,0.17003292664124295,-1.0,0.06563585069277453,0.2134196694806223,0.1346539469963591,-1.0,0.1918078455609346,0.1888989435294635,0.15483355989587932,-1.0
Moscow,0.6596066412305129,0.12761840042706835,0.15930296277452347,0.11500768740554156,0.003183135954143078,0.4636133917209188,0.060750460813697386,0.4841782266257342,0.8924693295680902,0.6017698842505025,0.04451363477312617,0.09402998358260972,0.234888067888579,0.04106750740859725,0.7510568426039064,0.05720326721808178,0.665991366064925,0.035563782335847685,0.15051282037817226,0.17103202648114735,0.020030007893067588,0.11265321268897906,0.46934255952683596,0.978711556057682,0.0024257121650772947,0.11769281772665165,0.9634524936227262,0.03969245755213873,0.121547270799533,0.5255826207342846,0.2719154497680213,0.049227891674755615,0.04216690774849264,0.0029159547774752705,0.21898725536433492,0.1848288411193573,1.0,0.1966669171095132,0.002185984914267438,0.13929192230091106,0.35014877900836794,0.4922542025280098,0.10557122115528153,0.442293792759246,0.35177747428763523,0.1822714688285557,0.21739052939043246,0.0797244799346789,0.1806177239256728,0.08506409997900151,0.08721135626948483,0.12842679090813522,0.07743166601250946,0.0973098424187421,0.08647411303534502,0.05633833084119375,0.1157142928070366,0.1842013331594073,0.32223860437479795,0.14471230223523626,0.08728102194992432,0.05159262246891254,0.4501845889322896,0.01811747612721773,0.021338704924922642,0.26643114315784505,0.1815925674540389,-1.0,0.10842798298020527,0.13960180985111445,0.027664957344198927,-1.0,0.10246762135886413,0.04888830046458642,0.048024820968449865,-1.0,0.031848364901713895,0.2209368949413236,0.10053084349652396,-1.0
Murmansk,0.6305559292488108,0.3509753685364487,0.3542164054182146,0.27761196904061197,0.19662593873979728,0.4816325231750472,0.2669176127942981,0.502145413248133,0.8145584129998311,0.5654857328304886,0.22853323272769765,0.22065353054835413,0.3094107280072545,0.1499760834843411,0.7010728841704188,0.2047699944483344,0.6368388715377268,0.18671637158768892,0.2407606581170062,0.2331793645872159,0.2122180113169039,0.2335331767824208,0.4717501780722765,0.8871179004556394,0.19451855045688732,0.2004389428170178,0.8642601539695711,0.17605248618949287,0.346251824082437,0.5091751742377977,0.330848139928615,0.2508408754173553,0.24387145665564536,0.1982300635146836,0.31664192615305625,0.3973939506123684,0.1966669171095132,1.0,0.17337632350975735,0.22310639911118726,0.3409776425204714,0.4995684738225192,0.26788836695417473,0.4541746239394789,0.3894845200281839,0.272073001313959,0.2935443718637931,0.21786668886127836,0.22434551052679325,0.10124568092885712,0.12545615049943554,0.23714973715512205,0.20926382859561665,0.23586340396764424,0.2511029859027601,0.18171231453030204,0.2776887594123239,0.2609520502734411,0.3166563940366574,0.1613899398021032,0.2524724102559069,0.2120637584284794,0.4496963517992131,0.1907126914272548,0.1609017503047572,0.3115001916275605,0.2517135043719889,-1.0,0.2201119878089991,0.2921916517173073,0.17628581984459374,-1.0,0.2539376159151123,0.14145234538546278,0.21700240285218825,-1.0,0.1591684655425281,0.28400632140603804,0.19617242953547495,-1.0
Mytishchi,0.6576723989627239,0.12920421246577227,0.15961753823549807,0.11449598373993035,0.0024034047992514715,0.4619462779524561,0.06292567259589436,0.4825127247608084,0.8902440546307158,0.5998139178434979,0.04665931456564158,0.09267409616379868,0.23347166021977925,0.03923156570422024,0.748999888949506,0.055817746757509584,0.6640554024980049,0.033742172806127985,0.1490235810493228,0.17212070226574244,0.022207548137064843,0.11134668186389557,0.4675881842914104,0.9764022158445784,0.0030059039662076468,0.1159664651436977,0.961112384184985,0.03766883282768471,0.12349568474965053,0.5237314696293903,0.2704238802730546,0.0514565562963674,0.0432862665880527,0.0032165333389878718,0.21776287679197529,0.1855514838247576,0.002185984914267438,0.17337632350975735,1.0,0.13780202766241798,0.34831910022192936,0.4905275612330189,0.10719919820041417,0.4405886635581991,0.3502003590679343,0.18111948539873954,0.21611893855880307,0.07912789535387592,0.17874988933597125,0.0835801417205491,0.0867774149524871,0.12738556457664835,0.07655250748858711,0.09693236500473827,0.0876884717151784,0.05773735836777981,0.11705915147582566,0.18282177023806645,0.3204129497892669,0.14245048732837878,0.08875628813771691,0.051855818502656616,0.44841390573246376,0.01996544673331024,0.021132698354000785,0.26483426927971265,0.1800936744534872,-1.0,0.1072938235970408,0.1401859995085247,0.026200806788610715,-1.0,0.10273657118368087,0.046638608539259725,0.04930105291637296,-1.0,0.029655689696190507,0.2194022277622731,0.0989429769971676,-1.0
Nizhnekamsk,0.5277393411043374,0.17205739304878398,0.11332357204593685,0.05924828705268385,0.13606951687779825,0.3252000471245985,0.17245423920578234,0.34466747927047503,0.7716684772142214,0.4760425508677548,0.1804921526613679,0.04492785339030141,0.09535804153767197,0.1355110212346837,0.6235508494196688,0.08167279008393412,0.5338442177251644,0.10546622362123924,0.019861428831126248,0.3106938990228583,0.1562950267237368,0.026599325644002775,0.33583846264010864,0.8615016888145084,0.1408321031466974,0.04116208428375342,0.8507854113164075,0.10640211405857423,0.19050804273773989,0.39591265097276346,0.13355729572355646,0.16977278862704526,0.1310981269251934,0.13672435089487178,0.07778562313614278,0.149570974456498,0.13929192230091106,0.22310639911118726,0.13780202766241798,1.0,0.2302684133515221,0.3557396020212997,0.18207943355783726,0.30708395914581305,0.2139695529457579,0.05427556113540719,0.0833496672291506,0.07365488227997148,0.05178969243582894,0.18031290046322093,0.20954595012342692,0.032610180276162026,0.0681385982220436,0.07412081259558016,0.14550976509262134,0.19573844451070865,0.17129420043836255,0.047243269095624256,0.20375336321298115,0.07992252723592189,0.1594490171992489,0.1094364182606367,0.31890217743173305,0.14226856270918006,0.1552721487800017,0.13280422981308465,0.04251167597695348,-1.0,0.037228393297578884,0.13898739698392892,0.111878595909345,-1.0,0.10451916667526176,0.12206166824513305,0.13537093591615584,-1.0,0.1177079750427752,0.085988650722315,0.04015955827500902,-1.0
Nizhnevartovsk,0.28785559489260826,0.3789133276517608,0.3133190555241189,0.28372552982863936,0.347221081077811,0.1202497086950204,0.3876708152356986,0.1373235064662209,0.4837405768083534,0.2389418891390442,0.3916974699647918,0.2663638892121577,0.16109757281624254,0.3308363971332512,0.3790854533161696,0.2981060050167927,0.2936144912559892,0.31534668506428165,0.21233535204532,0.4991118012283223,0.36841592519697697,0.2523405884038127,0.11505910328145495,0.6126091840586577,0.3510209167676764,0.2345414169340368,0.6056509660029785,0.31198740780601664,0.3973543285145896,0.16386316279946034,0.12712881103274865,0.3846465215204356,0.35052843751158885,0.3482003948184051,0.1835915881472052,0.33483421934159835,0.35014877900836794,0.3409776425204714,0.34831910022192936,0.2302684133515221,1.0,0.12877488842453,0.409461299050344,0.09189703337821087,0.07788887635890063,0.2247098475242925,0.2012375930034696,0.3009986079916577,0.18138738678235813,0.3481675601184213,0.3888207289532193,0.2578876662451016,0.2941874817231969,0.3015657607757936,0.3724110778228436,0.4025806876809347,0.3982505611978264,0.20688030515872746,0.027126865979125624,0.2150301210297394,0.3862629126439455,0.3340524973668557,0.09287465076303483,0.35865953681286555,0.3586512894949223,0.10844400256139207,0.20029292274865507,0.3273329025648992,0.2661239589437401,0.3583858371002229,0.32457656380216043,-1.0,0.3301520237733864,0.3139284846461624,0.3592406112412909,0.4291740798239843,0.3213503229742443,0.15030794940786418,0.2585642425492072,-1.0
Novokuznetsk,0.17634185464944188,0.5035806079820243,0.4262291992081291,0.4064295313752688,0.4890609727719642,0.03519575475948065,0.5244768576023194,0.024439337099779527,0.4237657019922477,0.14622143200827714,0.5340704326597463,0.398792576304692,0.2586335784053063,0.4776532050132623,0.2785928140211705,0.4349348039064769,0.1813976486426424,0.4560867772041946,0.33962882548883866,0.655800511700854,0.5102424124298452,0.3817181387625697,0.021132612756571068,0.5287672300550779,0.4935039252467836,0.3704734852529396,0.5306016724079894,0.4540934723343484,0.5257319761607104,0.062479663067294786,0.21880866692064185,0.5231897283458207,0.4859035585450164,0.4899070664058244,0.2894380305739305,0.4453867846037058,0.4922542025280098,0.4995684738225192,0.4905275612330189,0.3557396020212997,0.12877488842453,1.0,0.5396319553767611,0.045525718698397485,0.14117248792035894,0.3335448876510337,0.3006370774273092,0.43014679823968666,0.3091107394940377,0.5009412354273367,0.5421379428118437,0.3795236640269945,0.4250069372622876,0.42617914988716377,0.5009890837391747,0.5490328257310574,0.5244733015184254,0.3197084799648806,0.16381067622370096,0.3578231081609992,0.5164268723515556,0.4672015849147316,0.03935251959763547,0.4985805561027448,0.5039274419985185,0.21955919172576732,0.3167542350018773,0.2178182454397771,0.3928927137017168,0.4749303354679274,0.4644147442886836,0.5426567025000906,0.4528151709132026,0.459348017869769,0.493857402501116,0.3877808584101756,0.4641526584521976,0.267741344944721,0.3914011927558276,-1.0
Novorossiysk,0.7212373366568249,0.04159096485971021,0.12533615696927689,0.13137472282394286,0.10600334712548762,0.5070856031792762,0.05519744955188895,0.5269418073549834,0.980067503590735,0.6671895879030463,0.08800829182163246,0.148494319894977,0.2713912949349307,0.14237977838894894,0.8229512421627827,0.12591272956796767,0.7276209584270545,0.1234908143259558,0.19918903713849576,0.2086729669411472,0.09399402971961428,0.16033147593407435,0.519576732129112,1.0748716260252904,0.10702805606176624,0.18226406459469985,1.0642322228794114,0.1313580651549276,0.015141365613104871,0.5827997390083502,0.31040143708560297,0.06693186407312318,0.07600242371187553,0.10472898033986797,0.24660475675649846,0.12427868613695545,0.10557122115528153,0.26788836695417473,0.10719919820041417,0.18207943355783726,0.409461299050344,0.5396319553767611,1.0,0.4892927941130624,0.3922292579064609,0.21925000683073104,0.25644724949724784,0.12445454144572647,0.26226839465582064,0.218992702098606,0.20384387102169865,0.17164978625481814,0.13486459502250334,0.12107464086825608,0.04089175611833922,0.1294065420081039,0.02615139620166474,0.2346233992371176,0.3818202299493828,0.2578252553935519,0.026981870317176127,0.09477365560524996,0.5022424639071138,0.102797339985226,0.14103985672595867,0.311626996826185,0.23972076377609355,-1.0,0.1629766453178807,0.08745148306216509,0.13262371070131646,-1.0,0.09052999790554167,0.17624040760621573,0.07317992338969674,-1.0,0.1525104881655648,0.26506580634855303,0.1795563697623095,-1.0
Novosibirsk,0.21943057921756792,0.4539391563924288,0.3781416434391409,0.3576275348783215,0.4391271766875632,0.02142346868504396,0.4741624518952125,0.03738600584598235,0.4585814211347344,0.18364810984403315,0.4836632830320093,0.3496539153811277,0.21394185519400175,0.4281425595843971,0.3202873740775514,0.3854617565301847,0.22472976938128486,0.406470846362357,0.29104473636405576,0.6048464157282726,0.4600838829768954,0.3327676519416428,0.031746167547786065,0.5685109843314212,0.4435414181112475,0.3216441053753328,0.5680741324749505,0.4045515681804019,0.475644787549832,0.09833850366884976,0.17425996850874706,0.4728726224929452,0.4359856722419016,0.43996079807992494,0.2422150410490323,0.3973999914963852,0.442293792759246,0.4541746239394789,0.4405886635581991,0.30708395914581305,0.09189703337821087,0.045525718698397485,0.4892927941130624,1.0,0.09551291832585666,0.28607041536320793,0.2540822601414352,0.3808604130151549,0.2607990156298264,0.4519483122283123,0.4925261760170267,0.3309209325355018,0.3756974815052234,0.3771491736033351,0.45117443463846707,0.4985970718443552,0.4744843198790636,0.2719105577201318,0.12082997988741573,0.309728628459542,0.4663825201197841,0.4174965613862296,0.026592638174605592,0.4485154901938139,0.4539695241037562,0.17217130990072854,0.2687214925563513,0.26099124059004697,0.34395043367098965,0.4261401804328977,0.4146904136362943,-1.0,0.4037490608151253,0.40995705027740775,0.4438843003397767,0.4146560384629609,0.4145284075808142,0.21989890803474169,0.3423226852524644,-1.0
Omsk,0.3166405254490767,0.3569214398238296,0.2817639846878505,0.2625943734672399,0.3485825279776167,0.10864169771344087,0.3799771778146506,0.12647416558569408,0.551990669569674,0.27604473440746763,0.3916857881788774,0.2577414164366377,0.119350309047351,0.34161093195534203,0.416886175720128,0.2942858850311485,0.3221794631397223,0.31660083270512424,0.19919409787306566,0.5177961239176191,0.36872122985477895,0.2402027522317739,0.12650055464573182,0.6641620678065242,0.3531968572732944,0.2327909558161425,0.6607305294350155,0.3156264441215457,0.37866472115873984,0.1915655865804788,0.07991018382122322,0.3794512001070322,0.3425057337614447,0.349307152631081,0.14678431935081546,0.3005654242799836,0.35177747428763523,0.3894845200281839,0.3502003590679343,0.2139695529457579,0.07788887635890063,0.14117248792035894,0.3922292579064609,0.09551291832585666,1.0,0.19046125419466345,0.1586418203053801,0.2868498120032757,0.17068507873086358,0.370319501314879,0.4087342463021129,0.2362000864548747,0.2823530440659731,0.2820999637290459,0.3551437985843597,0.4084407661400756,0.3769679828114254,0.17678579295659938,0.08167209302761091,0.2275611342081296,0.3702589338399835,0.3237643666233651,0.1157270576493286,0.35659484624417104,0.3649790084455496,0.08130345198745302,0.17427467920944528,0.3586172341579017,0.2501899589645221,0.3288201863739725,0.32397583180725564,-1.0,0.3077913107992005,0.32322903649133594,0.34987944530641224,0.4919766191101263,0.3256156226509052,0.12762157403887472,0.2508597489115353,-1.0
Orenburg,0.510949814387544,0.18034863509235752,0.09998113296094888,0.0783139376181607,0.17914383461199085,0.3008400993411681,0.20334371683332467,0.3192730535499904,0.7651756697370645,0.4635695784044656,0.2187417238957408,0.09277912043060177,0.07460117221381002,0.18431154433657868,0.6109709455002139,0.12705284488838078,0.5168871395155598,0.15179564932942805,0.05980410280360141,0.35495745243062804,0.1966790907393931,0.07531191612027406,0.3164958461435081,0.8581305677645823,0.184094156325665,0.09341290316940057,0.8504444795745462,0.1542529673911144,0.20392118690207092,0.3800236967440056,0.1119501092230699,0.20372783211235385,0.16517656194044872,0.17953130776569184,0.04461320831063937,0.12904316207140795,0.1822714688285557,0.272073001313959,0.18111948539873954,0.05427556113540719,0.2247098475242925,0.3335448876510337,0.21925000683073104,0.28607041536320793,0.19046125419466345,1.0,0.0370647309098588,0.10883248018769084,0.07674379009636853,0.24190380566323486,0.26869447505810906,0.05569562590474264,0.10862562841611223,0.09801260966632423,0.1694631501172265,0.24484088553524305,0.18891171725772726,0.022642126999521173,0.20069656822953247,0.1349536446725419,0.1849056566053104,0.14654947105376195,0.3016654098524182,0.1870493370621323,0.20756534035577995,0.11961022872461105,0.03510869243656998,0.5538141665681522,0.07659436421874145,0.14139275466979462,0.16152591565882551,-1.0,0.12048062953959375,0.1797279851447201,0.1714883953081143,-1.0,0.17167052436028282,0.07875821897301072,0.09457080177814364,-1.0
Orsk,0.4788908058849135,0.21650462674888146,0.13232015893339136,0.11527601186167752,0.21421790774695074,0.2673510279287141,0.2407028761381326,0.28522515965571,0.7357180690065284,0.4337904611319461,0.2552945745349673,0.12565087571329395,0.05239250558509651,0.21628483532334689,0.5799674001083351,0.16110380626701107,0.484711962167051,0.1854871605062388,0.08146116780695728,0.39067629721033603,0.2326200336939147,0.1075901366843948,0.2849284276701391,0.829429686287657,0.2191249796271561,0.11880192268564185,0.8231597227762493,0.18710126638962998,0.2408358294756298,0.3494049758498981,0.08398517553228055,0.24082277743249786,0.20199173746823712,0.21469505883673,0.024064225181651067,0.15825477523770262,0.21739052939043246,0.2935443718637931,0.21611893855880307,0.0833496672291506,0.2012375930034696,0.3006370774273092,0.25644724949724784,0.2540822601414352,0.1586418203053801,0.0370647309098588,1.0,0.14649205200004814,0.085417266672336,0.2752710360617424,0.3043465192177561,0.09280739341163352,0.14590089761640465,0.13557236761486735,0.2064108285918435,0.2827688615957542,0.2244276446012705,0.03826040022960103,0.1792620582240126,0.1549193244478231,0.22196281482750332,0.18444972329544365,0.2711660092190425,0.22488915508638715,0.2444775710008535,0.09607885694274276,0.048106780030056764,0.5218048580930013,0.11310787898055387,0.17359923666251734,0.19831777800851252,-1.0,0.15684181247195414,0.2139964493098892,0.2094929780120464,-1.0,0.20745193588862654,0.06549768266838385,0.12804330152594856,-1.0
Penza,0.6037870151751905,0.0985596739226574,0.08130479688227117,0.032571094075610645,0.07687950429378161,0.3992962487339795,0.09609219767437437,0.4190250959981633,0.8488267130620869,0.5504235736402455,0.11122200573572597,0.04036281852393809,0.1671119448156281,0.09644111663007184,0.7001221042123921,0.03804403210770738,0.6100096590208528,0.059039466652124464,0.0908443817196996,0.24951887854554103,0.09082388411349966,0.05057544905628178,0.40978272439421787,0.9389462213563532,0.08188160869400841,0.07689339004292109,0.9272153814132976,0.06600703141764237,0.11238598353283173,0.4700255930349202,0.2058372752369708,0.09575052160978413,0.05754776187873925,0.07686078986371703,0.14528626667263198,0.11153404839736512,0.0797244799346789,0.21786668886127836,0.07912789535387592,0.07365488227997148,0.3009986079916577,0.43014679823968666,0.12445454144572647,0.3808604130151549,0.2868498120032757,0.10883248018769084,0.14649205200004814,1.0,0.12694222257688256,0.1521060513191526,0.1678017738778387,0.05314206604486939,0.011449202931782143,0.020957237370825037,0.07559652008374207,0.13504121619468268,0.10531432473408096,0.1137223193576368,0.27394722442659675,0.12384404172527197,0.08881694286871272,0.03778108727124944,0.3924305811377856,0.07760119680651033,0.10225937737388167,0.205458278890094,0.1143077386697166,-1.0,0.03734669972789938,0.09132739799127973,0.058500959356361834,-1.0,0.0461204433695217,0.09088477853044508,0.06371137374439864,-1.0,0.07461538424226409,0.1587725314550256,0.050338850685227504,-1.0
Perm,0.4777254964951044,0.2302000919610324,0.16571375251957474,0.11275406678397815,0.1774033838903961,0.279804618555338,0.22360562471743972,0.29931939387999856,0.7181373509102372,0.42604470038666825,0.226037028100545,0.08879120424523737,0.061381062403309664,0.16615412327867718,0.5719482772249519,0.12358627120124095,0.4837854115287994,0.1438476023712108,0.03198892655637399,0.34796200023293145,0.20010952747568048,0.07371786848753295,0.28864187820055304,0.8070525807418975,0.18173130665826376,0.06046308575406292,0.7964075317003936,0.14183118499678926,0.24857063882955674,0.34723090564069403,0.09361730840233486,0.21894871358816514,0.18059719860788095,0.17836901290598567,0.06276049961609065,0.20311401370033488,0.1806177239256728,0.22434551052679325,0.17874988933597125,0.05178969243582894,0.18138738678235813,0.3091107394940377,0.26226839465582064,0.2607990156298264,0.17068507873086358,0.07674379009636853,0.085417266672336,0.12694222257688256,1.0,0.19953801607889607,0.234589722986793,0.08120847180658064,0.11484793729363472,0.12330049349226795,0.19320512608360724,0.2324979549335177,0.2189031717036172,0.051095748360784635,0.15472389298504047,0.06825205548952401,0.2067414175376201,0.15529792487094346,0.2713563623090001,0.1833193234113193,0.18981590274866836,0.08793904773836965,0.03898720737877805,0.5190994676531445,0.08659797034984906,0.18508000968040333,0.15039603545942995,-1.0,0.1529963632048147,0.1496091049220838,0.1807410843342726,-1.0,0.15132867940466546,0.04374426549355162,0.07994643331796747,-1.0
